state,nodal_district,implementing_district,house_name,member_type,mp_name,sanction_amount,date_of_administrative_approval,work_name,unique_work_number,implementing_agency_name,work_status,date_of_receipt_of_work_proposal_from_mp,unit
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_06,639563.26,06-12-2023,Drinking Water Facility,TS-MPLADS-0430,Public Works Department,In Progress,16-08-2023,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_01,951716.17,27-05-2025,Library Building,TS-MPLADS-0431,Public Works Department,Under Execution,10-01-2025,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_09,947112.41,07-06-2021,Library Building,TS-MPLADS-0432,Education Department,Under Execution,28-03-2021,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_11,775033.18,03-11-2024,School Building Repair,TS-MPLADS-0433,Education Department,Sanctioned,22-06-2024,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_03,326597.83,09-01-2025,Street Lighting,TS-MPLADS-0434,Public Works Department,Completed,17-08-2024,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_09,840593.8,11-09-2025,Drinking Water Facility,TS-MPLADS-0435,District Panchayat,Sanctioned,18-06-2025,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_06,1279874.09,20-07-2023,Health Centre Improvement,TS-MPLADS-0436,Rural Development Agency,Sanctioned,23-06-2023,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_11,652803.17,21-12-2021,Drinking Water Facility,TS-MPLADS-0437,Rural Development Agency,In Progress,09-12-2021,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_02,1052350.0,12-10-2023,Health Centre Improvement,TS-MPLADS-0438,Municipal Administration,Under Execution,11-09-2023,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_04,618198.75,14-09-2025,Public Toilet,TS-MPLADS-0439,District Panchayat,Completed,17-04-2025,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_02,13877313.520000001,14-07-2021,Community Hall,TS-MPLADS-0440,Rural Development Agency,Under Execution,03-06-2021,Number
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_02,503656.64,21-05-2021,Road Improvement,TS-MPLADS-0441,Health Department,Sanctioned,06-05-2021,Km
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_08,678086.94,25-08-2024,Road Improvement,TS-MPLADS-0442,District Panchayat,Sanctioned,09-08-2024,Km
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_09,500771.99,23-11-2023,Street Lighting,TS-MPLADS-0443,Health Department,In Progress,07-06-2023,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_03,1876440.92,28-03-2023,Community Hall,TS-MPLADS-0444,Water Supply Department,In Progress,07-03-2023,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_03,716396.48,04-02-2022,Street Lighting,TS-MPLADS-0445,Health Department,In Progress,19-09-2021,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_11,1225705.23,09-07-2024,Health Centre Improvement,TS-MPLADS-0446,Local Body,Under Execution,12-03-2024,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_03,915067.94,23-10-2022,School Building Repair,TS-MPLADS-0447,Health Department,Under Execution,08-06-2022,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_07,3672996.36,10-11-2022,Community Hall,TS-MPLADS-0448,District Panchayat,Sanctioned,17-05-2022,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_08,836583.11,17-02-2024,School Building Repair,TS-MPLADS-0449,Local Body,Completed,24-11-2023,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_09,641675.58,17-07-2024,Drinking Water Facility,TS-MPLADS-0450,Education Department,Completed,25-03-2024,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_05,457249.36,17-02-2023,Bus Shelter,TS-MPLADS-0451,Local Body,Completed,30-01-2023,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_09,683090.37,20-06-2023,Drinking Water Facility,TS-MPLADS-0452,Rural Development Agency,Under Execution,20-01-2023,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_06,2219518.65,24-06-2023,Health Centre Improvement,TS-MPLADS-0453,Health Department,Under Execution,15-03-2023,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_07,1013048.64,07-10-2023,Health Centre Improvement,TS-MPLADS-0454,Local Body,Sanctioned,17-04-2023,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_07,1065622.62,21-07-2021,Community Hall,TS-MPLADS-0455,Education Department,Under Execution,03-05-2021,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_06,1179470.82,01-08-2023,Drinking Water Facility,TS-MPLADS-0456,Education Department,In Progress,19-04-2023,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_03,503698.22,25-01-2022,Drainage Improvement,TS-MPLADS-0457,Education Department,Completed,04-11-2021,Meter
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_10,261478.34,18-03-2023,Public Toilet,TS-MPLADS-0458,Health Department,Completed,05-01-2023,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_02,985216.92,18-02-2024,School Building Repair,TS-MPLADS-0459,Local Body,Completed,27-08-2023,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_04,539358.4,14-01-2024,Street Lighting,TS-MPLADS-0460,District Panchayat,In Progress,02-12-2023,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_03,1418051.65,20-08-2024,School Building Repair,TS-MPLADS-0461,Local Body,Sanctioned,15-07-2024,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_11,1262135.71,10-10-2024,Community Hall,TS-MPLADS-0462,Water Supply Department,Completed,09-07-2024,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_04,742960.04,11-07-2022,Bus Shelter,TS-MPLADS-0463,Health Department,Sanctioned,03-05-2022,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_12,829210.58,27-08-2025,Bus Shelter,TS-MPLADS-0464,District Panchayat,Sanctioned,16-08-2025,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_12,1073506.17,20-03-2025,Bus Shelter,TS-MPLADS-0465,Public Works Department,Sanctioned,01-01-2025,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_04,675729.94,03-01-2025,Public Toilet,TS-MPLADS-0466,Municipal Administration,Under Execution,16-11-2024,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_11,779361.41,15-01-2026,Street Lighting,TS-MPLADS-0467,Local Body,In Progress,02-08-2025,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_07,857149.12,26-10-2022,Road Improvement,TS-MPLADS-0468,Municipal Administration,Sanctioned,30-06-2022,Km
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_05,1509890.47,08-03-2024,Drainage Improvement,TS-MPLADS-0469,Water Supply Department,In Progress,19-12-2023,Meter
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_02,816121.76,24-10-2022,Street Lighting,TS-MPLADS-0470,Education Department,Under Execution,17-07-2022,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_03,1517263.58,17-02-2023,Health Centre Improvement,TS-MPLADS-0471,Local Body,Sanctioned,29-01-2023,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_04,1997209.15,30-07-2021,Community Hall,TS-MPLADS-0472,District Panchayat,Sanctioned,05-02-2021,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_01,1180921.21,17-08-2022,Library Building,TS-MPLADS-0473,Local Body,Sanctioned,13-04-2022,Number
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_11,1147610.44,19-02-2021,Library Building,TS-MPLADS-0474,Education Department,Sanctioned,06-02-2021,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_06,1967376.9,30-05-2023,School Building Repair,TS-MPLADS-0475,Public Works Department,Under Execution,26-01-2023,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_01,464725.45,30-03-2025,Public Toilet,TS-MPLADS-0476,Education Department,Under Execution,27-02-2025,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_02,1085492.15,26-11-2023,Drinking Water Facility,TS-MPLADS-0477,Water Supply Department,Sanctioned,24-07-2023,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_08,1722411.37,29-06-2024,Community Hall,TS-MPLADS-0478,Water Supply Department,In Progress,17-05-2024,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_06,1482166.12,08-11-2022,Drainage Improvement,TS-MPLADS-0479,Health Department,Completed,26-05-2022,Meter
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_05,596570.15,16-04-2021,Bus Shelter,TS-MPLADS-0480,District Panchayat,Completed,20-03-2021,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_08,551347.8,29-04-2023,Drinking Water Facility,TS-MPLADS-0481,Health Department,Under Execution,17-01-2023,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_09,1288165.25,25-11-2024,Drainage Improvement,TS-MPLADS-0482,Water Supply Department,In Progress,09-10-2024,Meter
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_03,455485.26,28-02-2024,Public Toilet,TS-MPLADS-0483,Water Supply Department,Completed,23-10-2023,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_05,768857.1,22-03-2023,Drainage Improvement,TS-MPLADS-0484,Municipal Administration,Under Execution,13-02-2023,Meter
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_03,1111452.16,16-07-2025,Drainage Improvement,TS-MPLADS-0485,Education Department,Completed,23-04-2025,Meter
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_12,809115.17,29-07-2025,Drinking Water Facility,TS-MPLADS-0486,Water Supply Department,Under Execution,22-04-2025,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_11,532684.13,20-08-2025,Bus Shelter,TS-MPLADS-0487,Municipal Administration,Sanctioned,08-07-2025,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_11,1061764.4,03-06-2021,Bus Shelter,TS-MPLADS-0488,Local Body,Sanctioned,13-05-2021,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_07,536936.21,08-04-2023,Street Lighting,TS-MPLADS-0489,Health Department,Sanctioned,11-12-2022,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_09,357292.13,14-09-2021,Bus Shelter,TS-MPLADS-0490,Education Department,In Progress,08-05-2021,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_04,570772.13,27-08-2023,Bus Shelter,TS-MPLADS-0491,Municipal Administration,Sanctioned,17-05-2023,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_03,383513.16,13-03-2023,Road Improvement,TS-MPLADS-0492,Health Department,In Progress,20-09-2022,Km
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_09,561078.08,28-08-2025,Drainage Improvement,TS-MPLADS-0493,Local Body,Under Execution,22-05-2025,Meter
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_11,394477.51,17-11-2022,Public Toilet,TS-MPLADS-0494,Education Department,Sanctioned,05-10-2022,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_04,390395.06,26-05-2025,Street Lighting,TS-MPLADS-0495,Health Department,Under Execution,25-04-2025,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_02,691690.4,09-12-2021,Drainage Improvement,TS-MPLADS-0496,Water Supply Department,In Progress,14-09-2021,Meter
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_06,815952.2,21-07-2021,Drinking Water Facility,TS-MPLADS-0497,Municipal Administration,In Progress,02-05-2021,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_11,6793087.489999999,07-08-2022,Drainage Improvement,TS-MPLADS-0498,District Panchayat,Under Execution,24-07-2022,Meter
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_12,633241.7,24-06-2023,Road Improvement,TS-MPLADS-0499,Municipal Administration,Completed,29-01-2023,Km
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_06,727634.57,20-06-2025,Drinking Water Facility,TS-MPLADS-0500,District Panchayat,Completed,13-02-2025,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_01,2717538.92,15-04-2024,Community Hall,TS-MPLADS-0501,Public Works Department,Completed,14-03-2024,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_05,1104927.33,27-05-2023,School Building Repair,TS-MPLADS-0502,District Panchayat,In Progress,20-01-2023,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_08,375329.75,30-06-2021,Street Lighting,TS-MPLADS-0503,District Panchayat,Sanctioned,24-02-2021,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_01,1214829.87,22-09-2021,Bus Shelter,TS-MPLADS-0504,District Panchayat,In Progress,04-07-2021,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_10,808740.62,21-03-2023,Drinking Water Facility,TS-MPLADS-0505,Water Supply Department,Sanctioned,01-11-2022,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_01,1286280.81,09-11-2023,School Building Repair,TS-MPLADS-0506,Water Supply Department,In Progress,06-10-2023,Number
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_02,1146545.79,02-05-2023,Library Building,TS-MPLADS-0507,Water Supply Department,Under Execution,18-12-2022,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_08,824985.16,02-08-2021,Drinking Water Facility,TS-MPLADS-0508,Local Body,In Progress,07-02-2021,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_08,581314.95,04-12-2024,Bus Shelter,TS-MPLADS-0509,Local Body,Under Execution,31-08-2024,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_06,814833.48,24-05-2021,Bus Shelter,TS-MPLADS-0510,Education Department,Completed,13-03-2021,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_12,677298.6,20-08-2022,Bus Shelter,TS-MPLADS-0511,Rural Development Agency,In Progress,26-07-2022,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_04,1605926.8,10-03-2025,Community Hall,TS-MPLADS-0512,Municipal Administration,Under Execution,03-12-2024,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_02,1268805.34,01-04-2023,School Building Repair,TS-MPLADS-0513,Water Supply Department,Sanctioned,19-03-2023,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_06,827071.69,13-01-2023,Road Improvement,TS-MPLADS-0514,Health Department,Sanctioned,04-06-2021,Km
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_04,1463799.62,31-12-2025,Health Centre Improvement,TS-MPLADS-0515,Health Department,Under Execution,09-07-2025,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_04,1005645.7,05-03-2023,Community Hall,TS-MPLADS-0516,Water Supply Department,In Progress,02-02-2023,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_12,673102.66,04-12-2023,Drinking Water Facility,TS-MPLADS-0517,Health Department,In Progress,22-06-2023,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_05,3235500.14,11-05-2021,Community Hall,TS-MPLADS-0518,Health Department,Sanctioned,22-02-2021,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_09,665166.34,09-02-2022,Street Lighting,TS-MPLADS-0519,Education Department,In Progress,05-11-2021,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_09,459310.24,17-10-2022,Street Lighting,TS-MPLADS-0520,Health Department,In Progress,17-08-2022,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_07,2975951.32,08-01-2025,Community Hall,TS-MPLADS-0521,Rural Development Agency,Under Execution,20-12-2024,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_01,390834.03,20-12-2022,Street Lighting,TS-MPLADS-0522,Education Department,Completed,06-08-2022,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_09,1528504.81,15-06-2022,Health Centre Improvement,TS-MPLADS-0523,District Panchayat,Under Execution,10-02-2022,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_08,1214719.68,29-06-2025,Health Centre Improvement,TS-MPLADS-0524,Public Works Department,Sanctioned,12-05-2025,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_05,550105.45,16-11-2025,Public Toilet,TS-MPLADS-0525,Rural Development Agency,Sanctioned,15-08-2025,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_03,1401569.58,15-11-2023,Library Building,TS-MPLADS-0526,District Panchayat,Completed,26-06-2023,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_04,4346981.52,17-08-2025,Road Improvement,TS-MPLADS-0527,Local Body,Completed,27-04-2025,Km
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_04,713979.45,21-04-2022,Bus Shelter,TS-MPLADS-0528,District Panchayat,Completed,13-02-2022,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_05,705296.01,26-12-2022,Health Centre Improvement,TS-MPLADS-0529,District Panchayat,In Progress,06-10-2022,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_01,534229.49,22-09-2021,Drinking Water Facility,TS-MPLADS-0530,District Panchayat,Under Execution,02-06-2021,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_12,870479.96,20-10-2025,Drainage Improvement,TS-MPLADS-0531,Water Supply Department,Sanctioned,12-08-2025,Meter
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_10,1606007.84,04-07-2022,Health Centre Improvement,TS-MPLADS-0532,Health Department,Under Execution,19-06-2022,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_06,620196.92,10-04-2025,Street Lighting,TS-MPLADS-0533,Health Department,Under Execution,03-03-2025,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_12,371753.1,30-06-2022,Bus Shelter,TS-MPLADS-0534,Local Body,Under Execution,09-06-2022,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_02,467356.73,18-08-2024,Street Lighting,TS-MPLADS-0535,Municipal Administration,Completed,02-08-2024,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_10,5714870.42,15-12-2024,Public Toilet,TS-MPLADS-0536,Education Department,Under Execution,02-08-2024,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_04,917149.92,31-10-2021,Drinking Water Facility,TS-MPLADS-0537,Water Supply Department,Completed,16-06-2021,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_04,593414.1,30-04-2023,Public Toilet,TS-MPLADS-0538,Water Supply Department,In Progress,01-02-2023,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_04,754733.48,16-03-2025,Road Improvement,TS-MPLADS-0539,Local Body,In Progress,03-02-2025,Km
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_07,527361.48,24-11-2022,Bus Shelter,TS-MPLADS-0540,Public Works Department,In Progress,12-07-2022,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_02,1731763.59,23-05-2023,Drinking Water Facility,TS-MPLADS-0541,Education Department,Sanctioned,05-05-2023,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_10,931406.15,06-03-2023,Drainage Improvement,TS-MPLADS-0542,Health Department,Under Execution,04-12-2022,Meter
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_12,529269.8,29-11-2024,Road Improvement,TS-MPLADS-0543,Municipal Administration,Completed,27-08-2024,Km
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_03,1677237.84,26-09-2023,Health Centre Improvement,TS-MPLADS-0544,District Panchayat,Sanctioned,14-06-2023,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_12,2061123.53,01-05-2022,Drinking Water Facility,TS-MPLADS-0545,District Panchayat,Sanctioned,24-03-2022,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_01,575174.66,03-07-2024,Drinking Water Facility,TS-MPLADS-0546,Municipal Administration,Under Execution,10-05-2024,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_07,684612.03,30-07-2021,Road Improvement,TS-MPLADS-0547,Rural Development Agency,Sanctioned,25-04-2021,Km
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_12,865334.2,06-10-2021,Drinking Water Facility,TS-MPLADS-0548,District Panchayat,Completed,21-07-2021,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_08,1521111.4,03-08-2022,School Building Repair,TS-MPLADS-0549,Public Works Department,In Progress,04-07-2022,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_02,946087.52,01-02-2022,Street Lighting,TS-MPLADS-0550,District Panchayat,In Progress,23-09-2021,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_02,1873395.0,01-10-2025,Bus Shelter,TS-MPLADS-0551,Education Department,Under Execution,18-04-2025,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_04,371229.78,06-08-2025,Public Toilet,TS-MPLADS-0552,Health Department,In Progress,30-05-2025,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_03,787092.02,09-02-2023,Bus Shelter,TS-MPLADS-0553,Water Supply Department,In Progress,09-12-2022,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_01,740986.24,05-08-2024,Street Lighting,TS-MPLADS-0554,Rural Development Agency,Sanctioned,13-04-2024,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_08,1302676.6,18-11-2022,Community Hall,TS-MPLADS-0555,Water Supply Department,Under Execution,31-07-2022,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_11,958264.13,12-09-2024,Library Building,TS-MPLADS-0556,Water Supply Department,In Progress,26-06-2024,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_07,1934017.67,23-02-2023,Health Centre Improvement,TS-MPLADS-0557,Water Supply Department,Completed,19-09-2022,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_04,637454.02,31-12-2022,Street Lighting,TS-MPLADS-0558,Municipal Administration,Completed,20-09-2022,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_08,463731.58,23-05-2022,Public Toilet,TS-MPLADS-0559,Municipal Administration,In Progress,22-03-2022,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_10,516145.19,23-12-2023,Public Toilet,TS-MPLADS-0560,District Panchayat,Sanctioned,27-06-2023,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_07,1022925.73,30-08-2025,School Building Repair,TS-MPLADS-0561,Local Body,Under Execution,01-07-2025,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_06,1054950.84,18-08-2021,Drinking Water Facility,TS-MPLADS-0562,Education Department,Under Execution,10-04-2021,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_02,738417.68,04-03-2023,Library Building,TS-MPLADS-0563,Rural Development Agency,Completed,19-02-2023,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_07,557709.55,16-07-2024,Bus Shelter,TS-MPLADS-0564,Water Supply Department,Under Execution,01-07-2024,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_08,927499.71,21-05-2024,Drainage Improvement,TS-MPLADS-0565,Education Department,Under Execution,06-12-2023,Meter
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_01,948818.28,03-02-2025,Drainage Improvement,TS-MPLADS-0566,Health Department,Completed,17-01-2025,Meter
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_08,2962606.19,19-05-2025,Community Hall,TS-MPLADS-0567,Rural Development Agency,Completed,02-01-2025,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_09,723816.1,07-12-2022,Library Building,TS-MPLADS-0568,Health Department,Completed,31-07-2022,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_10,437489.36,28-06-2025,Street Lighting,TS-MPLADS-0569,District Panchayat,In Progress,18-02-2025,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_09,1534961.6,18-08-2025,Community Hall,TS-MPLADS-0570,Municipal Administration,In Progress,11-07-2025,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_01,287392.72,28-09-2022,Public Toilet,TS-MPLADS-0571,Education Department,Completed,24-05-2022,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_09,695723.0,30-06-2021,Library Building,TS-MPLADS-0572,District Panchayat,Under Execution,09-01-2021,Number
